,Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
1149,1291,1.900723377,4.250643743,2.87844848,77.19478415,81.68644118,0
1150,813,2.380060202,5.297108677,0.312323239,75.83929965,77.07615145,1
1151,552,5.31864599,3.98855983,1.750558214,76.59077869,73.85236119,1
1152,738,3.892910099,5.426515969,2.349363156,77.28565401,88.97060662,1
1153,729,4.267034658,5.631333382,2.59657626,76.42661335,73.21978294,1
1154,739,3.917306134,6.287439374,2.309659343,75.29750892,82.03596641,1
1155,1096,3.225911439,6.070042512,2.668544122,77.29146585,83.3537176,1
1156,889,4.427890695,11.13963781,1.515099107,75.4688744,78.45281481,1
1157,860,2.248495726,4.059394684,2.435539335,74.75286509,74.68994627,0
1158,590,1.843040444,6.30108957,1.851927099,76.35915354,76.90345113,1
1159,620,2.046795628,6.215499293,1.037487465,74.94427715,81.74734118,1
1160,1238,3.328104945,3.496448404,2.029077763,76.57485564,75.34647846,0
1161,1244,3.943147638,5.018652244,1.28989571,73.74736462,75.36255856,1
1162,922,2.18630146,11.40159013,2.658820013,77.03808842,86.12867505,1
1163,668,2.239738439,9.066175368,2.981428006,84.59051974,75.49720901,1
1164,910,3.880492949,8.84895882,1.473932895,81.16907837,72.7695742,1
1165,409,2.27994381,6.168619028,2.689318983,77.63337761,73.99291013,1
1166,757,3.966852285,6.577718724,1.958420121,80.52004792,78.18425562,1
1167,850,3.996281296,3.968514544,1.752938066,73.21837247,72.77117893,1
1168,1807,3.727537246,14.1404286,4.446768655,77.00818996,90.36922152,0
1169,744,5.065594782,4.851332924,1.972935969,81.11610847,84.57894413,1
1170,567,3.217726789,7.215950791,1.831206578,76.90782175,74.729881,1
1171,579,5.669802905,6.374986596,1.64476157,74.90037183,74.99749608,1
1172,471,3.086020237,6.355095686,2.709287682,75.43990012,83.8641721,1
1173,594,2.334883673,6.493151159,1.382193036,75.70996266,77.60434718,1
1174,706,5.33145551,4.60139567,3.039931856,76.19627192,77.4937166,0
1175,630,1.964382174,6.492316581,2.882005842,72.38781402,72.18522645,1
1176,1074,4.11062483,7.577276363,6.471793825,85.96439299,79.36424126,0
1177,585,2.322151068,0.852463598,3.696246757,75.89507085,86.60397703,1
1178,900,2.690146369,5.005524939,1.731651543,76.53227556,84.10486534,0
1179,683,4.49467265,5.886058243,3.031736162,79.18018093,81.71859522,1
1180,1181,3.779622383,5.584591252,1.161155885,87.77492629,82.15115897,0
1181,789,2.880693221,5.337163007,5.843806659,76.77031135,70.63625862,1
1182,856,5.254808113,5.861384626,2.747196459,75.77312231,69.69750441,1
1183,529,3.785529273,8.046544799,3.32458934,75.2286849,73.99102318,1
1184,504,4.07218919,4.886931218,3.874422998,73.47461203,81.6997161,1
1185,563,2.951490743,5.945932057,1.225631667,76.8107505,81.06369821,1
1186,625,2.084791985,6.201095861,3.192150479,76.31840951,77.4245155,1
1187,1579,2.745120925,4.776110186,1.730031862,75.77106381,89.96451692,0
1188,524,1.868909392,5.641258145,2.109455551,76.06639832,90.34638388,1
1189,1196,3.704425641,5.219230462,0.395254034,76.76528315,70.95833094,0
1190,766,2.543176584,7.796650209,1.64811142,77.32717495,78.85301874,1
1191,534,5.198887521,6.473106984,2.701991323,76.30868964,76.53785814,1
1192,629,4.565178524,7.415677098,2.336813346,74.38361813,71.83962579,1
1193,929,3.384135216,6.352527525,2.692926462,83.17085548,79.69275979,1
1194,670,4.304165201,4.947477076,2.651185024,80.86250601,75.14925624,0
1195,733,2.918493689,12.94828613,3.223003176,75.2339052,74.83366988,1
1196,471,3.161668664,3.879185429,2.257505715,78.34922814,79.76626511,1
1197,580,4.452803216,1.395834602,1.799101847,75.16873233,87.24821873,1
1198,490,4.449131729,8.942043096,2.661639889,77.29210697,70.56540763,1
1199,1344,2.265764201,4.865013663,2.207112865,80.69414287,75.42083432,0
1200,706,3.386240178,9.192417989,3.313928016,82.95733253,78.4346055,1
1201,498,2.594492905,5.767240631,1.269543893,75.49276142,74.70634845,1
1202,985,5.114446802,4.21944553,1.209148795,78.21500219,73.0431568,0
1203,576,3.673601664,7.856399123,2.241272103,77.51247321,70.90585913,1
1204,707,3.239224448,5.052635,0.975293637,76.15402008,77.92620698,1
1205,399,2.909903655,5.578826697,2.73150555,74.69854182,83.99594469,1
1206,486,4.384494467,7.561093717,2.844381682,80.89289653,75.32392445,1
1207,902,1.245728139,5.847137648,1.022216901,74.6475142,80.67710347,1
1208,408,2.305619446,4.009056665,2.049260519,77.07229889,87.67701165,1
1209,1406,2.79191947,9.421817456,2.77136212,75.80423009,74.52327561,1
1210,581,3.346338717,7.098357594,2.447289331,76.9973945,85.3977034,1
1211,1335,1.85853313,6.578615243,3.15806109,83.46872577,86.26258289,1
1212,680,2.499518507,8.196351367,1.317740179,76.47479797,77.25775338,1
1213,1200,3.006064988,6.657060594,3.155488088,76.89535582,85.31289576,1
1214,478,5.423971106,7.508909038,2.557159589,76.92212212,71.68674064,1
1215,649,2.980596119,7.110046415,2.781760901,83.85283246,79.87993208,1
1216,760,3.290331457,5.461291798,2.19193333,79.2068046,72.87642217,1
1217,480,5.014930105,7.793114451,1.14449903,77.39689181,69.77165407,1
1218,536,2.542325753,7.481426184,1.258721685,83.63534679,67.56283435,1
1219,497,3.625841289,3.271060261,1.96834258,74.94270714,74.7724798,1
1220,924,3.844013869,2.271132429,1.736351128,76.09731767,84.60073365,0
1221,456,2.26008444,9.134608351,2.609083728,75.92510217,78.83937939,1
1222,734,1.994156331,4.35211697,2.261963435,78.30395706,79.59721982,1
1223,757,2.742128766,6.732460276,3.186250632,81.08205496,69.9711302,1
1224,556,2.835248117,5.773430879,3.03700736,76.46097343,85.70782554,1
1225,609,3.087399388,6.449772449,2.92615876,75.47959796,78.57000002,1
1226,694,2.734475419,4.945806823,0.805797687,75.92356752,84.29280539,1
1227,846,3.158402775,8.579340805,6.304726143,77.3509994,75.14810516,0
1228,689,2.590701826,4.297606369,1.099786596,87.07283327,87.35743283,0
1229,768,1.824641377,7.674013491,2.842898914,85.33614034,76.48549995,1
1230,576,1.86474901,9.340315842,2.636259345,74.5256965,72.01061407,1
1231,747,3.121894545,4.253207803,1.979472416,88.87887177,87.50511272,1
1232,561,2.398631239,3.998411797,3.105763657,77.46292884,83.99202938,1
1233,710,2.620655068,11.21472149,2.636433239,76.66962354,72.88436389,1
1234,587,3.414580179,7.009809085,3.407203843,83.1045102,74.21161158,1
1235,789,2.764034562,8.456321434,1.597474018,75.78644656,82.08660008,1
1236,630,2.514225058,14.37284382,2.282579352,77.74075718,84.10994604,1
1237,882,2.392158228,5.495175807,2.983294198,76.79291186,72.26867625,1
1238,1021,3.858195521,5.002131285,4.750640532,75.23870019,88.88173947,0
1239,819,4.381741311,7.102074512,1.124922805,77.5844398,80.07887643,1
1240,400,2.119022627,6.841694776,5.040924214,76.95546375,80.72158067,1
1241,585,4.936250574,6.469440349,1.261866235,87.63182023,74.32918935,1
1242,1011,5.085095349,5.451617608,1.36220044,83.72262412,74.44486388,0
1243,629,1.949550253,4.730966654,1.471184281,77.66116755,92.55105712,1
1244,1136,3.185263171,6.019692183,2.655349257,78.08796265,82.66689617,1
1245,972,4.913058442,14.66084718,2.988642846,76.82573857,82.67103283,1
1246,542,3.197978839,3.520825657,3.392163783,75.78905391,68.34974817,1
1247,619,4.350691067,9.093115888,2.314456599,76.82168408,92.39866742,1
1248,997,2.403140819,6.784254141,1.656750126,74.34175471,80.98924513,0
1249,549,2.929696733,3.826892433,1.977592336,76.90256356,74.91295047,1
1250,797,3.368795323,6.057227399,1.721997029,74.29569821,75.22221835,1
1251,902,4.117295857,4.981360352,4.346563963,75.95162651,87.92508748,0
1252,694,4.81772037,10.86670061,6.186689237,75.28142982,74.92845882,1
1253,684,2.673344471,4.927375792,1.903572153,76.84493964,86.33734527,0
1254,696,3.094163372,8.291815546,1.221728774,77.17969299,73.62439552,1
1255,504,3.775245979,3.962480441,2.038647212,75.56431251,80.42142145,1
